FlowPPS001_rbcM	FlowS001PV_rbcM	FlowPVNULL_rbcM	FlowPPS001_suc	FlowS001PV_suc	FlowPVNULL_suc	FlowPPS001_alb	FlowS001PV_alb	FlowPVNULL_alb	FlowPPS001_gal	FlowS001PV_gal	FlowPVNULL_gal	FlowPPS001_galM	FlowS001PV_galM	FlowPVNULL_galM	FlowPPS001_h2oM	FlowS001PV_h2oM	FlowPVNULL_h2oM	DiffPPS001_rbcM	DiffS001PV_rbcM	DiffS001D001_rbcM	DiffPPS001_suc	DiffS001PV_suc	DiffS001D001_suc	DiffPPS001_alb	DiffS001PV_alb	DiffS001D001_alb	DiffPPS001_gal	DiffS001PV_gal	DiffS001D001_gal	DiffPPS001_galM	DiffS001PV_galM	DiffS001D001_galM	DiffPPS001_h2oM	DiffS001PV_h2oM	DiffS001D001_h2oM	H01__GALK	H01__GALKM	H01__IMP	H01__ATPS	H01__ALDR	H01__NADPR	H01__GALT	H01__GALE	H01__UGP	H01__UGALP	H01__PPASE	H01__NDKU	H01__PGM1	H01__GLY	H01__GTFGAL	H01__GTFGLC	D001__GLUT2_GAL	D001__GLUT2_GALM	D001__H2OTM	PP__rbcM	S001__rbcM	D001__rbcM	PV__rbcM	PP__suc	S001__suc	D001__suc	PV__suc	PP__alb	S001__alb	D001__alb	PV__alb	PP__gal	S001__gal	D001__gal	PV__gal	PP__galM	S001__galM	D001__galM	PV__galM	PP__h2oM	S001__h2oM	D001__h2oM	PV__h2oM	H01__gal	H01__galM	H01__h2oM	H01__glc1p	H01__glc6p	H01__gal1p	H01__udpglc	H01__udpgal	H01__galtol	H01__atp	H01__adp	H01__utp	H01__udp	H01__phos	H01__ppi	H01__nadp	H01__nadph	
373.000000	0.0	1.2034465396022066E-33	5.058107283967218E-32	0.0	2.026412688006758E-28	6.633706478856355E-28	0.0	1.4954630630338698E-28	5.157309123517313E-28	4.379128831691884E-19	1.994556931775146E-18	2.0509393708516138E-18	0.0	0.0	0.0	0.0	5.399431679746679E-19	6.297743698727024E-19	-0.0	-0.0	0.0	-2.7018835840090103E-30	-6.143058387799461E-30	-5.658351349991E-29	-4.984876876779566E-31	-1.2206153534944811E-30	-4.228766031260212E-29	-2.0755253981412767E-20	-7.517658543529014E-22	-1.5254541206396008E-18	0.0	0.0	0.0	-3.5996211198311196E-20	-5.988746793202305E-21	-4.87798469440633E-19	4.5258546490925446E-18	0.0	4.7205712351399135E-18	8.133327561145809E-17	-1.0351299507356243E-18	6.4758467908659244E-21	1.652366532540343E-19	7.758740748781814E-17	7.100741974584523E-17	1.168046834189891E-19	7.08311334787082E-17	7.772406561633904E-17	-7.083567465545023E-17	-7.079278240179286E-17	8.025461895379337E-17	0.0	-1.5052020144072674E-18	0.0	-4.552060725820266E-19	0.0	3.29776972321845E-19	0.0	1.3860585002281402E-17	0.0	5.552920042018082E-14	5.553738728006356E-14	1.8178153876217638E-13	0.0	4.097974151053496E-14	4.100421529297329E-14	1.413242493217477E-13	1.2E-4	5.465626635162168E-4	5.467833758469074E-4	5.620129801184852E-4	0.0	0.0	0.0	0.0	0.0	1.47959063656794E-4	1.4797317920909293E-4	1.725752479301381E-4	5.467962454887364E-4	0.0	1.525252399349132E-4	0.011969065306981571	0.11979652406997926	0.003839830170458525	0.27007822293257616	0.08560914474734095	0.0021445986260605616	2.864761472256622	1.0352385277432072	0.3337129038745399	0.12059972844553439	4.771621384245678	0.006649410037753631	0.1009844321171257	0.09901556788287715	
374.000000	0.0	1.0673613304695623E-33	4.498947057223349E-32	0.0	1.8623003472996939E-28	6.096465088307415E-28	0.0	1.372931338266012E-28	4.734742287767945E-28	4.379128831691884E-19	1.98845268006136E-18	2.0441264472125663E-18	0.0	0.0	0.0	0.0	5.301743590421627E-19	6.183803086922414E-19	-0.0	-0.0	0.0	-2.483067129732925E-30	-5.645552988010295E-30	-5.200100519596333E-29	-4.57643779422004E-31	-1.1206036498339776E-30	-3.882279369928066E-29	-2.0673863958562284E-20	-7.4231689534941845E-22	-1.519918879247378E-18	0.0	0.0	0.0	-3.534495726947751E-20	-5.880396643338587E-21	-4.789730775605425E-19	4.51145238147391E-18	0.0	4.717046761933837E-18	8.134175473345688E-17	-1.0224188925084905E-18	6.434108851216843E-21	1.5505204978068443E-19	7.761838797387487E-17	7.108768223761894E-17	1.1013423556926342E-19	7.090723035684483E-17	7.773910003988973E-17	-7.092617826947069E-17	-7.088365838488669E-17	8.024728178219075E-17	0.0	-1.4999232619644329E-18	0.0	-4.469703518400762E-19	0.0	2.924859363109037E-19	0.0	1.2328334415734023E-17	0.0	5.1032077443956557E-14	5.103960127761354E-14	1.6705966842136593E-13	0.0	3.762204011894057E-14	3.7644508626292854E-14	1.2974477261785427E-13	1.2E-4	5.448899330855587E-4	5.451098445425868E-4	5.601460543711332E-4	0.0	0.0	0.0	0.0	0.0	1.4528214521717885E-4	1.4529600538679734E-4	1.6945296632069965E-4	5.451226690500031E-4	0.0	1.497657089051981E-4	0.01196902566362649	0.11979626280988237	0.0038369318474101846	0.27003714002738205	0.08559461880961974	0.0021383049911152005	2.8647558885610516	1.03524411143878	0.3337531001540933	0.12061514100889746	4.771586400164415	0.006651195399650195	0.1009780989930349	0.09902190100696794	
375.000000	0.0	9.46664577355247E-34	4.0015680636888963E-32	0.0	1.7114789126703449E-28	5.602733050605159E-28	0.0	1.2604393290720857E-28	4.34679866928949E-28	4.379128831691884E-19	1.982424859412964E-18	2.0373991384241333E-18	0.0	0.0	0.0	0.0	5.205822902438698E-19	6.071923921826591E-19	-0.0	-0.0	0.0	-2.2819718835604597E-30	-5.188338850579753E-30	-4.778961882210114E-29	-4.201464430240285E-31	-1.028786446739135E-30	-3.5641823163836993E-29	-2.0593493016583675E-20	-7.329903868155913E-22	-1.5144526207467086E-18	0.0	0.0	0.0	-3.470548601625799E-20	-5.7740067959192865E-21	-4.703073572478949E-19	4.497230373331863E-18	0.0	4.713566408609514E-18	8.135024705911846E-17	-1.0098653234603296E-18	6.3928828631232934E-21	1.4499995788143536E-19	7.764904446295374E-17	7.116729101803682E-17	1.0354524928395886E-19	7.098273695513044E-17	7.775402429421355E-17	-7.101589523480315E-17	-7.097374491528406E-17	8.024000952813173E-17	0.0	-1.4947119480636711E-18	0.0	-4.388836341545876E-19	0.0	2.5941175436654183E-19	0.0	1.0965381154523968E-17	0.0	4.689916132042487E-14	4.690607582411943E-14	1.5353007228446028E-13	0.0	3.453945414759892E-14	3.4560081683371034E-14	1.19114065916442E-13	1.2E-4	5.432381468385484E-4	5.434572674027941E-4	5.583025894135151E-4	0.0	0.0	0.0	0.0	0.0	1.426536583650338E-4	1.426672677724299E-4	1.6638717393881354E-4	5.434700473524144E-4	0.0	1.4705610411397578E-4	0.01196898636473092	0.11979600381923074	0.0038340698525949042	0.2699964195039925	0.08558022363729538	0.002132088634730607	2.864750352696483	1.0352496473033448	0.33379293961236833	0.1206304172463363	4.771551716668399	0.00665296549299049	0.10097184340127434	0.0990281565987285	
376.000000	0.0	8.39616160372528E-34	3.559147888524646E-32	0.0	1.5728719983518426E-28	5.148986691889926E-28	0.0	1.1571644248897573E-28	3.990641400228182E-28	4.379128831691884E-19	1.9764724862216416E-18	2.0307563353867036E-18	0.0	0.0	0.0	0.0	5.111637639457998E-19	5.962068907145198E-19	-0.0	-0.0	0.0	-2.0971626644691234E-30	-4.768152924717444E-30	-4.391929846127594E-29	-3.857214749632524E-31	-9.444923251128081E-31	-3.272148749765871E-29	-2.0514128040699374E-20	-7.237846555341569E-22	-1.5090543241773772E-18	0.0	0.0	0.0	-3.407758426305332E-20	-5.669541784581338E-21	-4.61798419662323E-19	4.483186306810138E-18	0.0	4.71012960230211E-18	8.135875095601038E-17	-9.974671559330145E-19	6.352162457831516E-21	1.3507856398994553E-19	7.767938040364415E-17	7.124625020731754E-17	9.703670860984113E-20	7.105765644776774E-17	7.776883883997626E-17	-7.110483148743606E-17	-7.106304794458992E-17	8.023280168304855E-17	0.0	-1.4895696759465591E-18	0.0	-4.309432237189592E-19	0.0	2.300775864723233E-19	0.0	9.753029952716588E-18	0.0	4.310095616193581E-14	4.3107310683251486E-14	1.4109619213647857E-13	0.0	3.17094418373442E-14	3.17283792427281E-14	1.0935439134873928E-13	1.2E-4	5.416070352398455E-4	5.418253747444701E-4	5.564822813222739E-4	0.0	0.0	0.0	0.0	0.0	1.4007272686197104E-4	1.4008609004400764E-4	1.6337684876491953E-4	5.418381107266186E-4	0.0	1.4439552228119723E-4	0.011968947407697049	0.11979574708091816	0.003831243713178888	0.26995605854225857	0.08556595816358507	0.0021259485991024702	2.8647448643155986	1.0352551356842237	0.33383242506813554	0.1206455582260132	4.7715173315585515	0.006654720427862762	0.10096566438092767	0.09903433561907517	
377.000000	0.0	7.44672731632335E-34	3.1656170724106076E-32	0.0	1.445490391442432E-28	4.731987708539147E-28	0.0	1.062351416285697E-28	3.663666052448097E-28	4.379128831691884E-19	1.9705945901575132E-18	2.024196944146517E-18	0.0	0.0	0.0	0.0	5.019156403665468E-19	5.854201421360081E-19	-0.0	-0.0	0.0	-1.9273205219232427E-30	-4.3819964227956196E-30	-4.036242232381612E-29	-3.5411713876189903E-31	-8.671048787207998E-31	-3.00404314142355E-29	-2.043575609317766E-20	-7.14698053186717E-22	-1.5037230875806776E-18	0.0	0.0	0.0	-3.346104269110312E-20	-5.56696678463075E-21	-4.534434282622422E-19	4.469317895285027E-18	0.0	4.706735778089147E-18	8.136726482925452E-17	-9.85222408066569E-19	6.311941347372959E-21	1.2528608138242763E-19	7.770939920455404E-17	7.132456391945616E-17	9.060761088851051E-20	7.113199201710447E-17	7.778354414643213E-17	-7.119299293059994E-17	-7.115157339140689E-17	8.022565774126207E-17	0.0	-1.4844961542889988E-18	0.0	-4.2314647349975224E-19	0.0	2.040605134728487E-19	0.0	8.674648846595085E-18	0.0	3.961035485363323E-14	3.961619474365868E-14	1.2966928968045732E-13	0.0	2.9111308402641964E-14	2.9128694159559014E-14	1.0039438052429161E-13	1.2E-4	5.399963323927614E-4	5.402139005404249E-4	5.546848303244272E-4	0.0	0.0	0.0	0.0	0.0	1.3753849032277886E-4	1.3755161173423713E-4	1.6042098727015434E-4	5.40226593142935E-4	0.0	1.4178307646923465E-4	0.011968908789941444	0.11979549257793322	0.0038284529629114203	0.26991605433726173	0.08555182132859654	0.00211988393849026	2.8647394230724346	1.0352605769273813	0.33387155932399776	0.12066056501013822	4.771483242644723	0.006656460313924198	0.10095956098318035	0.0990404390168225	
378.000000	0.0	6.604654643507931E-34	2.815576061914249E-32	0.0	1.3284249920668295E-28	4.348760056018087E-28	0.0	9.753069723994309E-29	3.3634815925301807E-28	4.379128831691884E-19	1.9647902139199923E-18	2.0177198856705303E-18	0.0	0.0	0.0	0.0	4.928348365305506E-19	5.748285505520241E-19	-0.0	-0.0	0.0	-1.7712333227557728E-30	-4.027113418601677E-30	-3.709360561586927E-29	-3.2510232413314356E-31	-7.960582067102497E-31	-2.757904938639237E-29	-2.0358364410010715E-20	-7.0572895667383825E-22	-1.4984631896995621E-18	0.0	0.0	0.0	-3.2855655768703375E-20	-5.466247601431567E-21	-4.452395977979162E-19	4.455622882455458E-18	0.0	4.703384378868075E-18	8.137578712387782E-17	-9.731329941247243E-19	6.272213323524853E-21	1.156207497349414E-19	7.77391042348243E-17	7.140223626234979E-17	8.425696656431327E-20	7.120574685308833E-17	7.779814068533731E-17	-7.128038543480108E-17	-7.123932714160608E-17	8.02185771999826E-17	0.0	-1.4793992029604455E-18	0.0	-4.1549078435456204E-19	0.0	1.8098543972608935E-19	0.0	7.715441596158145E-18	0.0	3.640244559473963E-14	3.640781253173133E-14	1.1916781322931583E-13	0.0	2.672605469858129E-14	2.674201594234718E-14	9.21685126463117E-14	1.2E-4	5.38405775970987E-4	5.386225830834251E-4	5.529099407356728E-4	0.0	0.0	0.0	0.0	0.0	1.3505010392858698E-4	1.3506298794365058E-4	1.5751860408179077E-4	5.386352321059798E-4	0.0	1.392178957871962E-4	0.01196887050889498	0.11979524029335854	0.00382569714202275	0.26987640409934543	0.08553781207931055	0.0021138937190630864	2.86473402862241	1.035265971377386	0.33391034516638024	0.12067543865495808	4.7714494477459155	0.006658185260396079	0.10095353227116596	0.09904646772883688	
379.000000	0.0	5.857803180785784E-34	2.504221314260184E-32	0.0	1.2208403252909158E-28	3.9965687094233966E-28	0.0	8.953945708819725E-29	3.08789289722621E-28	4.379128831691884E-19	1.959058413288929E-18	2.0113240956251774E-18	0.0	0.0	0.0	0.0	4.839183252402922E-19	5.644285851253858E-19	-0.0	-0.0	0.0	-1.6277871003878874E-30	-3.700971178843308E-30	-3.4089519373109076E-29	-2.984648569606575E-31	-7.308327754480792E-31	-2.53193422784651E-29	-2.0281940401596543E-20	-6.968757644833082E-22	-1.4932619554349566E-18	0.0	0.0	0.0	-3.2261221682686145E-20	-5.367350659006242E-21	-4.371841934187978E-19	4.442099043886034E-18	0.0	4.700074855236065E-18	8.138431632135478E-17	-9.611881498660597E-19	6.2329722567022516E-21	1.0608083468983085E-19	7.776849882476369E-17	7.147927133716618E-17	7.79837989959788E-20	7.127892415270948E-17	7.781262893450378E-17	-7.136701483780879E-17	-7.132631504828888E-17	8.021155955931039E-17	0.0	-1.474488275067409E-18	0.0	-4.0797360416539086E-19	0.0	1.6051968524130251E-19	0.0	6.862245192158935E-18	0.0	3.345433410743228E-14	3.3459266394264877E-14	1.0951681568717808E-13	0.0	2.4536238287450477E-14	2.455089173646667E-14	8.461663538772473E-14	1.2E-4	5.368351072326073E-4	5.370511617976423E-4	5.51157320899764E-4	0.0	0.0	0.0	0.0	0.0	1.3260673814522039E-4	1.3261938905893389E-4	1.5466873165473447E-4	5.370637688307711E-4	0.0	1.366991251005878E-4	0.011968832562002839	0.11979499021037088	0.003822975797123817	0.2698371050541637	0.08552392936956339	0.002107977018736432	2.864728680622374	1.035271319377426	0.3339487853655174	0.12069018021074987	4.7714159446902755	0.0066598953760586095	0.10094757731980224	0.0990524226802006	
380.000000	0.0	5.195405355305247E-34	2.2272795481062407E-32	0.0	1.1219685784861626E-28	3.67290014414055E-28	0.0	8.220298432543041E-29	2.8348847015138935E-28	4.379128831691884E-19	1.953398256517646E-18	2.0050085241588103E-18	0.0	0.0	0.0	0.0	4.751631340672318E-19	5.542167788999052E-19	-0.0	-0.0	0.0	-1.495958104648217E-30	-3.401242087539183E-30	-3.132872396561187E-29	-2.7400994775143467E-31	-6.709516194198631E-31	-2.324478572576405E-29	-2.0206471644646097E-20	-6.881369018821909E-22	-1.4881281583454021E-18	0.0	0.0	0.0	-3.167754227114879E-20	-5.2702429888448916E-21	-4.292745297593253E-19	4.428744183114067E-18	0.0	4.696806665372004E-18	8.139285093947149E-17	-9.49393187740941E-19	6.194212095036072E-21	9.666462742998458E-20	7.779758626637822E-17	7.155567323794968E-17	7.17871442712629E-20	7.135152711945854E-17	7.782700937450577E-17	-7.145288694489823E-17	-7.141254293208677E-17	8.020460432223652E-17	0.0	-1.46959170447244E-18	0.0	-4.0059242698789076E-19	0.0	1.4236818933590477E-19	0.0	6.1033496854096265E-18	0.0	3.074498024446624E-14	3.0749513081993414E-14	1.0064741966647785E-13	0.0	2.2525845888942562E-14	2.2539298698212988E-14	7.768352502436783E-14	1.2E-4	5.352840708537766E-4	5.354993826286447E-4	5.49426683128892E-4	0.0	0.0	0.0	0.0	0.0	1.302075784466889E-4	1.3022000047638974E-4	1.5187041994901506E-4	5.355119477951129E-4	0.0	1.3422592474626865E-4	0.0119687949467244	0.11979474231224024	0.0038202884811078456	0.26979815444271427	0.0855101721600296	0.002102132927036237	2.864723378730536	1.0352766212692548	0.33398688267543947	0.12070479072181092	4.771382731315218	0.0066615907692460586	0.10094169521565502	0.09905830478434782	
381.000000	0.0	4.607911186649787E-34	1.9809492429214704E-32	0.0	1.0311041215862941E-28	3.3754443972992642E-28	0.0	7.546763016457978E-29	2.60260686186539E-28	4.379128831691884E-19	1.947808824517494E-18	1.9987721356877252E-18	0.0	0.0	0.0	0.0	4.66566344360864E-19	5.441897276445586E-19	-0.0	-0.0	0.0	-1.374805495448392E-30	-3.12578703428396E-30	-2.879151608675909E-29	-2.515587672152659E-31	-6.159768534065308E-31	-2.134020929805617E-29	-2.0131945884644074E-20	-6.795108156030829E-22	-1.4830582290143318E-18	0.0	0.0	0.0	-3.110442295739093E-20	-5.174892218912975E-21	-4.215079700387703E-19	4.4155561342550254E-18	0.0	4.693579274920506E-18	8.140138953273764E-17	-9.37744193892459E-19	6.1559268632556985E-21	8.737044426077617E-20	7.782636981391491E-17	7.163144605160474E-17	6.566605102467285E-20	7.142355896279992E-17	7.784128249045735E-17	-7.15380075289304E-17	-7.149801658097341E-17	8.01977109946425E-17	0.0	-1.464757476836004E-18	0.0	-3.933447922160237E-19	0.0	1.262692566604261E-19	0.0	5.428337879220037E-18	0.0	2.825504782935354E-14	2.825921356763019E-14	9.249632592321304E-14	0.0	2.0680176281205057E-14	2.0692526825919244E-14	7.131848260860235E-14	1.2E-4	5.337524149792929E-4	5.339669932047845E-4	5.477177436450517E-4	0.0	0.0	0.0	0.0	0.0	1.2785182504364143E-4	1.2786402233036585E-4	1.491227361130574E-4	5.339795170376397E-4	0.0	1.3179747025252609E-4	0.011968757660533272	0.11979449658233048	0.003817634753053622	0.2697595495213707	0.08549653941820333	0.0020963605449348974	2.864718122606595	1.0352818773931987	0.3340246398339685	0.12071927122645167	4.7713498054676124	0.00666327154784222	0.10093588505677259	0.09906411494323025	
382.000000	0.0	4.08685060201716E-34	1.761848588368788E-32	0.0	9.475984711305646E-29	3.1020785820108833E-28	0.0	6.928414156655333E-29	2.3893608269729897E-28	4.379128831691884E-19	1.9422892105132615E-18	1.992613908685749E-18	0.0	0.0	0.0	0.0	4.58125090275755E-19	5.343440887186574E-19	-0.0	-0.0	0.0	-1.263464628174086E-30	-2.8726401478404246E-30	-2.645978813491586E-29	-2.3094713855517774E-31	-5.655064704358187E-31	-1.9591685564193358E-29	-2.0058351031254308E-20	-6.709959756331611E-22	-1.478051187311187E-18	0.0	0.0	0.0	-3.0541672685050336E-20	-5.081266562860159E-21	-4.1388192517045137E-19	4.40253276023394E-18	0.0	4.690392156877855E-18	8.140993069363351E-17	-9.26239209124035E-19	6.1181106617357896E-21	7.81966261997956E-20	7.785485268441639E-17	7.170659385719739E-17	5.961958025810866E-20	7.149502289763898E-17	7.785544877074675E-17	-7.162238233031641E-17	-7.158274175070447E-17	8.01908790853005E-17	0.0	-1.45998774895449E-18	0.0	-3.8622828376169997E-19	0.0	1.1199078426121201E-19	0.0	4.82794269659729E-18	0.0	2.5966766657498627E-14	2.597059502665757E-14	8.500536160236389E-14	0.0	1.8985732796480053E-14	1.899707139139294E-14	6.547496323052516E-14	1.2E-4	5.322398911281689E-4	5.324537449032629E-4	5.46030222522382E-4	0.0	0.0	0.0	0.0	0.0	1.2553869261674793E-4	1.2555066922661107E-4	1.4642476417270762E-4	5.324662279539935E-4	0.0	1.2941295206422807E-4	0.011968720700917179	0.11979425300409796	0.0038150141781304134	0.26972128756191666	0.08548303011838042	0.0020906589847095604	2.864712911911665	1.0352870880881406	0.3340620595627074	0.120733622756991	4.771317165003735	0.006664937819275678	0.10093014595254475	0.09906985404745809	
383.000000	0.0	3.624711320738441E-34	1.5669691730102749E-32	0.0	8.708556621522913E-29	2.850851736730158E-28	0.0	6.360730107177518E-29	2.1935872169976744E-28	4.379128831691884E-19	1.936838519889668E-18	1.9865328354773257E-18	0.0	0.0	0.0	0.0	4.498365578161714E-19	5.246765799575344E-19	-0.0	-0.0	0.0	-1.1611408828697219E-30	-2.6399947661038222E-30	-2.4316898981821023E-29	-2.1202433690591726E-31	-5.191714020933076E-31	-1.7986428246079733E-29	-1.9985675156273056E-20	-6.625908745021037E-22	-1.473106351600192E-18	0.0	0.0	0.0	-2.9989103854411424E-20	-4.989334809424195E-21	-4.06393852925276E-19	4.389671952572454E-18	0.0	4.687244791480216E-18	8.141847304320634E-17	-9.148765132669286E-19	6.08075766549962E-21	6.914153857431898E-20	7.788303805821282E-17	7.178112072592339E-17	5.36468051647384E-20	7.156592214380844E-17	7.786950870780155E-17	-7.170601705723684E-17	-7.166672416448002E-17	8.018410810587316E-17	0.0	-1.455279573530056E-18	0.0	-3.7924052924944646E-19	0.0	9.932691528524024E-20	0.0	4.293920274745258E-18	0.0	2.3863805673399236E-14	2.3867323995829803E-14	7.812106506933872E-14	0.0	1.7430124625184972E-14	1.7440534185053813E-14	6.011023565571177E-14	1.2E-4	5.307462541515683E-4	5.309593924766203E-4	5.44363843630467E-4	0.0	0.0	0.0	0.0	0.0	1.2326741005490158E-4	1.2327916998045344E-4	1.4377560472588093E-4	5.309718352715147E-4	0.0	1.270715752729479E-4	0.01196868406537802	0.11979401156109261	0.0038124263275047684	0.26968336585157127	0.0854696432416403	0.0020850273697953373	2.8647077463083277	1.0352922536914864	0.33409914456703427	0.12074784633974696	4.7712848077894545	0.00666658969051548	0.10092447702355524	0.0990755229764476	
384.000000	0.0	3.214830547562821E-34	1.3936347799056147E-32	0.0	8.003279948827234E-29	2.6199709016148113E-28	0.0	5.839559614237624E-29	2.0138544205140636E-28	4.379128831691884E-19	1.9314558699759824E-18	1.9805279220339896E-18	0.0	0.0	0.0	0.0	4.416979838980315E-19	5.151839785784183E-19	-0.0	-0.0	0.0	-1.0671039931769644E-30	-2.4261905423094503E-30	-2.2347555208685088E-29	-1.9465198714125413E-31	-4.766328196967671E-31	-1.65126987176195E-29	-1.9913906490757254E-20	-6.542940274400984E-22	-1.468226967948797E-18	0.0	0.0	0.0	-2.944653225986877E-20	-4.899066312025786E-21	-3.990412570765484E-19	4.376971630650029E-18	0.0	4.684136666093562E-18	8.142701524213258E-17	-9.036573436531356E-19	6.0438621232528726E-21	6.02035706264526E-20	7.791092907950306E-17	7.18550307207166E-17	4.774681095588331E-20	7.163625992556248E-17	7.788346279961263E-17	-7.178891738555952E-17	-7.174996951336495E-17	8.017739757091226E-17	0.0	-1.4505603733786461E-18	0.0	-3.7237919922539155E-19	0.0	8.80950710825495E-20	0.0	3.8189370538354714E-18	0.0	2.1931156418803466E-14	2.193438980414663E-14	7.179430436448467E-14	0.0	1.6001976206710043E-14	1.601153285261803E-14	5.518506985059877E-14	1.2E-4	5.292712621737856E-4	5.294836945188128E-4	5.42718334578563E-4	0.0	0.0	0.0	0.0	0.0	1.2103722019816824E-4	1.2104876735972485E-4	1.4117437464274173E-4	5.294960969636166E-4	0.0	1.2477255935197876E-4	0.011968647751431758	0.11979377223695664	0.0038098707782487817	0.2696457816930199	0.08545637777582571	0.0020794648346428584	2.8647026254606445	1.0352973745391687	0.3341358975361105	0.12076194299503808	4.7712527317002955	0.006668227268066942	0.10091887740143866	0.09908112259856418	
385.000000	0.0	2.851298913215971E-34	1.239464726313923E-32	0.0	7.355121259146563E-29	2.4077883225108656E-28	0.0	5.361091559701716E-29	1.8488481257653888E-28	4.379128831691884E-19	1.92614039005763E-18	1.9745981877742227E-18	0.0	0.0	0.0	0.0	4.337066554277548E-19	5.058631201060503E-19	-0.0	-0.0	0.0	-9.80682834552875E-31	-2.2297015954616125E-30	-2.0537701958774473E-29	-1.7870305199005719E-31	-4.375796565984057E-31	-1.5159720164626863E-29	-1.984303342517922E-20	-6.461039695545698E-22	-1.4634033214428497E-18	0.0	0.0	0.0	-2.891377702851699E-20	-4.810430978553032E-21	-3.91821686521829E-19	4.3644297428168184E-18	0.0	4.681067275105593E-18	8.143555598560132E-17	-8.92573244473651E-19	6.0074183563714816E-21	5.138113512461916E-20	7.793852885677974E-17	7.19283278957714E-17	4.191869469020301E-20	7.170603947107514E-17	7.789731154263199E-17	-7.187108895916361E-17	-7.183248345636681E-17	8.017074699785814E-17	0.0	-1.4459881987768353E-18	0.0	-3.6564200638098744E-19	0.0	7.813331891716096E-20	0.0	3.396469317853031E-18	0.0	2.0155025919997604E-14	2.0157997444348956E-14	6.597992655760106E-14	0.0	1.4690844044331387E-14	1.4699617660331715E-14	5.0663450110493765E-14	1.2E-4	5.278146765954256E-4	5.280264110248299E-4	5.410934266607542E-4	0.0	0.0	0.0	0.0	0.0	1.18847379585366E-4	1.1885871783231519E-4	1.3862020677129312E-4	5.280387743766352E-4	0.0	1.2251513789612506E-4	0.011968611756608362	0.11979353501542438	0.003807347113250023	0.2696085324044286	0.0854432327155243	0.0020739705245692523	2.8646975490341875	1.0353024509656277	0.3341723211428689	0.1207759137371735	4.771220934621551	0.006669850657967489	0.10091334622873037	0.09908665377127247	
386.000000	0.0	2.5288752773208643E-34	1.102341246690724E-32	0.0	6.759454759300413E-29	2.212789691244249E-28	0.0	4.921827091855689E-29	1.6973617096781954E-28	4.379128831691884E-19	1.920891220894673E-18	1.968742665366585E-18	0.0	0.0	0.0	0.0	4.258599083978526E-19	4.967108973177834E-19	-0.0	-0.0	0.0	-9.012606345733883E-31	-2.0491256204189444E-30	-1.8874422631438703E-29	-1.640609030618563E-31	-4.0172633349754215E-31	-1.3917598778172618E-29	-1.9773044503006462E-20	-6.380192596254924E-22	-1.4586412542278869E-18	0.0	0.0	0.0	-2.839066055985684E-20	-4.723399261328721E-21	-3.8473273453499263E-19	4.352044263430283E-18	0.0	4.6780361198195885E-18	8.144409399432673E-17	-8.816274277184262E-19	5.971420758046526E-21	4.267266798320298E-20	7.796584046338322E-17	7.200101629667413E-17	3.6161565106395736E-20	7.177526401194738E-17	7.791105544218007E-17	-7.195253738988041E-17	-7.191427162032489E-17	8.016415590703842E-17	0.0	-1.4414447085278589E-18	0.0	-3.590267047902249E-19	0.0	6.929803733617479E-20	0.0	3.0207138151672022E-18	0.0	1.852273824980541E-14	1.8525469120405228E-14	6.063643550005358E-14	0.0	1.3487140335958005E-14	1.3495195080108971E-14	4.651231169252675E-14	1.2E-4	5.26376261961455E-4	5.265873073849169E-4	5.394888548020062E-4	0.0	0.0	0.0	0.0	0.0	1.1669715820623277E-4	1.1670829131831831E-4	1.3611224964830593E-4	5.265996318889859E-4	0.0	1.2029855836622056E-4	0.01196857607845183	0.11979329988032254	0.0038048549211230874	0.26957161531947194	0.08543020706204886	0.0020685435956299546	2.8646925166960395	1.0353074833037863	0.3342084180440227	0.12078975957445284	4.771189414448335	0.006671459965782675	0.10090788265874005	0.09909211734126279	
